author,description,credits,base,editor_used,bugs,build_time,rating_value,rating_count,page_visits,downloads,creation_date,file_url,game,category,title,name,path,svg_path,tile_path
Paul Corfiatis,"Toxin refinery, replaces the original E1M3: Toxin refinery with a brand new level and crazy secret level. Both the levels use the classical base style which was used in the original Doom. I'm talking Episode 1 style. This level uses extended linedef types such as Blazing Doors and requires Doom v1.666 or better to run properly. It will crash or cock up older Doom Versions such as v1.2, v1.4 etc. It will also not run using the shareware version.",,"style which was used in the original Doom. I'm talking Episode 1 style. This level uses extended linedef types such as Blazing Doors and requires Doom v1.666 or better to run properly. It will crash or cock up older Doom Versions such as v1.2, v1.4 etc. It will also not run using the shareware version.",Doomcad 6.1 and BSP 3.0 Known Bugs None,None,1 week Editor(s) used Doomcad 6.1 and BSP 3.0 Known Bugs None,3.6,8,6,9,1999-06-15,https://www.doomworld.com/files/file/10258-toxin-refinery-pe1_toxwad/?do=download&csrfKey=9a51919d1c24d0e3f2341f8b13af6d72,Doom,p-r,TOXIN REFINERY (PE1_TOX.WAD) ,pe1_tox.zip,./WADs/Doom/Original/pe1_tox_Pe1_tox.wad,./WADs/Doom/Processed - Vectorized/pe1_tox_Pe1_tox_E1M3.svg,./WADs/Doom/Processed/pe1_tox_Pe1_tox_E1M3.txt
Paul Corfiatis,"Toxin refinery, replaces the original E1M3: Toxin refinery with a brand new level and crazy secret level. Both the levels use the classical base style which was used in the original Doom. I'm talking Episode 1 style. This level uses extended linedef types such as Blazing Doors and requires Doom v1.666 or better to run properly. It will crash or cock up older Doom Versions such as v1.2, v1.4 etc. It will also not run using the shareware version.",,"style which was used in the original Doom. I'm talking Episode 1 style. This level uses extended linedef types such as Blazing Doors and requires Doom v1.666 or better to run properly. It will crash or cock up older Doom Versions such as v1.2, v1.4 etc. It will also not run using the shareware version.",Doomcad 6.1 and BSP 3.0 Known Bugs None,None,1 week Editor(s) used Doomcad 6.1 and BSP 3.0 Known Bugs None,3.6,8,6,9,1999-06-15,https://www.doomworld.com/files/file/10258-toxin-refinery-pe1_toxwad/?do=download&csrfKey=9a51919d1c24d0e3f2341f8b13af6d72,Doom,p-r,TOXIN REFINERY (PE1_TOX.WAD) ,pe1_tox.zip,./WADs/Doom/Original/pe1_tox_Pe1_tox.wad,./WADs/Doom/Processed - Vectorized/pe1_tox_Pe1_tox_E1M9.svg,./WADs/Doom/Processed/pe1_tox_Pe1_tox_E1M9.txt
Ed Cripps (Violent Ed),"The UAC had sent 5 teams to see if anything on the old Phobos bases could be salvaged.  There
was still top secret projects untouched by the demons deep within the base.  4 of the 5 teams sent
there had reported good results, one diddnt report back at all.  They were sent to the east wing of
the Toxin Refinery to poke around and see if there was any sign of hells forces still about.  They 
just dissapeared.  The phone rings at 6:am,  nobody calls this early unless....shit!  You finally
pick up after 25 or so rings,  it must have been important.  Once you heard the generals voice you 
diddnt even let him finish and just grabbed a side arm and headed to base to board a transfer ship 
to the south east wing of the toxin refinery and see what happened to team #5 and report back to UAC.
This is just an intorduction to a series of levels that will not require a new port, just good ol' 
fashioned raw doom.  Happy hunting...",,,,,,2,1,4,2,1999-05-16,https://www.doomworld.com/files/file/10211-reunion-01/?do=download&csrfKey=daf8f4dc6d8042e0583607518f76a1b1,Doom,p-r,reunion 01 ,reunion1.zip,./WADs/Doom/Original/reunion1_reunion0_1.wad,./WADs/Doom/Processed - Vectorized/reunion1_reunion0_1_E1M1.svg,./WADs/Doom/Processed/reunion1_reunion0_1_E1M1.txt
Roland Linssen & Rogier Janssen,"- Six level episode plus finale (E1M7)
- Designed with singleplayer in mind
- Also great for deathmatch (try E1M4)
- Difficulty levels implemented (of course)","- ID Software for the greatest game ever!
- Matthew Ayres for the best level editor available, WadEd!!
- Matthew Ayres (again) for Wadcat
- Colin Reed for BSP 1.2
- ourselves :)",,"- WadEd v1.23<br>
- BSP v1.2<br>
- Wadcat 0.5 for grouping the levels","- In E1M4, the red key seems to hang from the ceiling after you
  press the button, but you can still grab it
- The occasional slighty misaligned textures (If you really want us
  to fix them, let us know)",,1,3,7,4,1999-04-03,https://www.doomworld.com/files/file/10139-rrv12/?do=download&csrfKey=af6bfb0cc75ed295bd670702e99923c6,Doom,p-r,RRV12 ,rrv12.zip,./WADs/Doom/Original/rrv12_RRV12.WAD,./WADs/Doom/Processed - Vectorized/rrv12_RRV12_E1M1.svg,./WADs/Doom/Processed/rrv12_RRV12_E1M1.txt
Roland Linssen & Rogier Janssen,"- Six level episode plus finale (E1M7)
- Designed with singleplayer in mind
- Also great for deathmatch (try E1M4)
- Difficulty levels implemented (of course)","- ID Software for the greatest game ever!
- Matthew Ayres for the best level editor available, WadEd!!
- Matthew Ayres (again) for Wadcat
- Colin Reed for BSP 1.2
- ourselves :)",,"- WadEd v1.23<br>
- BSP v1.2<br>
- Wadcat 0.5 for grouping the levels","- In E1M4, the red key seems to hang from the ceiling after you
  press the button, but you can still grab it
- The occasional slighty misaligned textures (If you really want us
  to fix them, let us know)",,1,3,7,4,1999-04-03,https://www.doomworld.com/files/file/10139-rrv12/?do=download&csrfKey=af6bfb0cc75ed295bd670702e99923c6,Doom,p-r,RRV12 ,rrv12.zip,./WADs/Doom/Original/rrv12_RRV12.WAD,./WADs/Doom/Processed - Vectorized/rrv12_RRV12_E1M2.svg,./WADs/Doom/Processed/rrv12_RRV12_E1M2.txt
Roland Linssen & Rogier Janssen,"- Six level episode plus finale (E1M7)
- Designed with singleplayer in mind
- Also great for deathmatch (try E1M4)
- Difficulty levels implemented (of course)","- ID Software for the greatest game ever!
- Matthew Ayres for the best level editor available, WadEd!!
- Matthew Ayres (again) for Wadcat
- Colin Reed for BSP 1.2
- ourselves :)",,"- WadEd v1.23<br>
- BSP v1.2<br>
- Wadcat 0.5 for grouping the levels","- In E1M4, the red key seems to hang from the ceiling after you
  press the button, but you can still grab it
- The occasional slighty misaligned textures (If you really want us
  to fix them, let us know)",,1,3,7,4,1999-04-03,https://www.doomworld.com/files/file/10139-rrv12/?do=download&csrfKey=af6bfb0cc75ed295bd670702e99923c6,Doom,p-r,RRV12 ,rrv12.zip,./WADs/Doom/Original/rrv12_RRV12.WAD,./WADs/Doom/Processed - Vectorized/rrv12_RRV12_E1M3.svg,./WADs/Doom/Processed/rrv12_RRV12_E1M3.txt
Roland Linssen & Rogier Janssen,"- Six level episode plus finale (E1M7)
- Designed with singleplayer in mind
- Also great for deathmatch (try E1M4)
- Difficulty levels implemented (of course)","- ID Software for the greatest game ever!
- Matthew Ayres for the best level editor available, WadEd!!
- Matthew Ayres (again) for Wadcat
- Colin Reed for BSP 1.2
- ourselves :)",,"- WadEd v1.23<br>
- BSP v1.2<br>
- Wadcat 0.5 for grouping the levels","- In E1M4, the red key seems to hang from the ceiling after you
  press the button, but you can still grab it
- The occasional slighty misaligned textures (If you really want us
  to fix them, let us know)",,1,3,7,4,1999-04-03,https://www.doomworld.com/files/file/10139-rrv12/?do=download&csrfKey=af6bfb0cc75ed295bd670702e99923c6,Doom,p-r,RRV12 ,rrv12.zip,./WADs/Doom/Original/rrv12_RRV12.WAD,./WADs/Doom/Processed - Vectorized/rrv12_RRV12_E1M4.svg,./WADs/Doom/Processed/rrv12_RRV12_E1M4.txt
Roland Linssen & Rogier Janssen,"- Six level episode plus finale (E1M7)
- Designed with singleplayer in mind
- Also great for deathmatch (try E1M4)
- Difficulty levels implemented (of course)","- ID Software for the greatest game ever!
- Matthew Ayres for the best level editor available, WadEd!!
- Matthew Ayres (again) for Wadcat
- Colin Reed for BSP 1.2
- ourselves :)",,"- WadEd v1.23<br>
- BSP v1.2<br>
- Wadcat 0.5 for grouping the levels","- In E1M4, the red key seems to hang from the ceiling after you
  press the button, but you can still grab it
- The occasional slighty misaligned textures (If you really want us
  to fix them, let us know)",,1,3,7,4,1999-04-03,https://www.doomworld.com/files/file/10139-rrv12/?do=download&csrfKey=af6bfb0cc75ed295bd670702e99923c6,Doom,p-r,RRV12 ,rrv12.zip,./WADs/Doom/Original/rrv12_RRV12.WAD,./WADs/Doom/Processed - Vectorized/rrv12_RRV12_E1M5.svg,./WADs/Doom/Processed/rrv12_RRV12_E1M5.txt
Roland Linssen & Rogier Janssen,"- Six level episode plus finale (E1M7)
- Designed with singleplayer in mind
- Also great for deathmatch (try E1M4)
- Difficulty levels implemented (of course)","- ID Software for the greatest game ever!
- Matthew Ayres for the best level editor available, WadEd!!
- Matthew Ayres (again) for Wadcat
- Colin Reed for BSP 1.2
- ourselves :)",,"- WadEd v1.23<br>
- BSP v1.2<br>
- Wadcat 0.5 for grouping the levels","- In E1M4, the red key seems to hang from the ceiling after you
  press the button, but you can still grab it
- The occasional slighty misaligned textures (If you really want us
  to fix them, let us know)",,1,3,7,4,1999-04-03,https://www.doomworld.com/files/file/10139-rrv12/?do=download&csrfKey=af6bfb0cc75ed295bd670702e99923c6,Doom,p-r,RRV12 ,rrv12.zip,./WADs/Doom/Original/rrv12_RRV12.WAD,./WADs/Doom/Processed - Vectorized/rrv12_RRV12_E1M6.svg,./WADs/Doom/Processed/rrv12_RRV12_E1M6.txt
Roland Linssen & Rogier Janssen,"- Six level episode plus finale (E1M7)
- Designed with singleplayer in mind
- Also great for deathmatch (try E1M4)
- Difficulty levels implemented (of course)","- ID Software for the greatest game ever!
- Matthew Ayres for the best level editor available, WadEd!!
- Matthew Ayres (again) for Wadcat
- Colin Reed for BSP 1.2
- ourselves :)",,"- WadEd v1.23<br>
- BSP v1.2<br>
- Wadcat 0.5 for grouping the levels","- In E1M4, the red key seems to hang from the ceiling after you
  press the button, but you can still grab it
- The occasional slighty misaligned textures (If you really want us
  to fix them, let us know)",,1,3,7,4,1999-04-03,https://www.doomworld.com/files/file/10139-rrv12/?do=download&csrfKey=af6bfb0cc75ed295bd670702e99923c6,Doom,p-r,RRV12 ,rrv12.zip,./WADs/Doom/Original/rrv12_RRV12.WAD,./WADs/Doom/Processed - Vectorized/rrv12_RRV12_E1M7.svg,./WADs/Doom/Processed/rrv12_RRV12_E1M7.txt
Paul Corfiatis,,"id, Matt Tagliaferri (Doomcad) and all those guys who made these levels to be possible. Simon Varzseghy (sz or zs) and Jani Saska, good comments.",New level from Scratch,"Doomcad 6.1, Deth 4.19, BSP 3.0, Wintex 4.1",None,,4.8,8,13,9,1999-04-02,https://www.doomworld.com/files/file/10132-pe4m_se-death-tormantion-special-edition-level/?do=download&csrfKey=775edb506232e6baff46dc648141e1da,Doom,p-r,"Pe4m_se: Death Tormantion, Special edition level. ",pe4_se.zip,./WADs/Doom/Original/pe4_se_pe4_se.wad,./WADs/Doom/Processed - Vectorized/pe4_se_pe4_se_E4M1.svg,./WADs/Doom/Processed/pe4_se_pe4_se_E4M1.txt
Paul Corfiatis,,"id, Matt Tagliaferri (Doomcad) and all those guys who made these levels to be possible. Simon Varzseghy (sz or zs) and Jani Saska, good comments.",New levels from Scratch,"Doomcad 6.1, Deth 4.19, BSP 2.3, BSP 3.0, Wintex 4.1",Just a slight node problem on E4M9 near the lava. There are NO bugs on the other levels,,4.1,27,16,29,1999-01-07,https://www.doomworld.com/files/file/9906-my-ultimate-doom-episode-death-tormention-v1/?do=download&csrfKey=c9d4c1f1c896fa9901d4cc2ef5e11dd7,Doom,p-r,My Ultimate DOOM episode: Death Tormention (V1) ,pe4m_all.zip,./WADs/Doom/Original/pe4m_all_Pe4m_all.wad,./WADs/Doom/Processed - Vectorized/pe4m_all_Pe4m_all_E4M1.svg,./WADs/Doom/Processed/pe4m_all_Pe4m_all_E4M1.txt
Paul Corfiatis,,"id, Matt Tagliaferri (Doomcad) and all those guys who made these levels to be possible. Simon Varzseghy (sz or zs) and Jani Saska, good comments.",New levels from Scratch,"Doomcad 6.1, Deth 4.19, BSP 2.3, BSP 3.0, Wintex 4.1",Just a slight node problem on E4M9 near the lava. There are NO bugs on the other levels,,4.1,27,16,29,1999-01-07,https://www.doomworld.com/files/file/9906-my-ultimate-doom-episode-death-tormention-v1/?do=download&csrfKey=c9d4c1f1c896fa9901d4cc2ef5e11dd7,Doom,p-r,My Ultimate DOOM episode: Death Tormention (V1) ,pe4m_all.zip,./WADs/Doom/Original/pe4m_all_Pe4m_all.wad,./WADs/Doom/Processed - Vectorized/pe4m_all_Pe4m_all_E4M2.svg,./WADs/Doom/Processed/pe4m_all_Pe4m_all_E4M2.txt
Paul Corfiatis,,"id, Matt Tagliaferri (Doomcad) and all those guys who made these levels to be possible. Simon Varzseghy (sz or zs) and Jani Saska, good comments.",New levels from Scratch,"Doomcad 6.1, Deth 4.19, BSP 2.3, BSP 3.0, Wintex 4.1",Just a slight node problem on E4M9 near the lava. There are NO bugs on the other levels,,4.1,27,16,29,1999-01-07,https://www.doomworld.com/files/file/9906-my-ultimate-doom-episode-death-tormention-v1/?do=download&csrfKey=c9d4c1f1c896fa9901d4cc2ef5e11dd7,Doom,p-r,My Ultimate DOOM episode: Death Tormention (V1) ,pe4m_all.zip,./WADs/Doom/Original/pe4m_all_Pe4m_all.wad,./WADs/Doom/Processed - Vectorized/pe4m_all_Pe4m_all_E4M3.svg,./WADs/Doom/Processed/pe4m_all_Pe4m_all_E4M3.txt
Paul Corfiatis,,"id, Matt Tagliaferri (Doomcad) and all those guys who made these levels to be possible. Simon Varzseghy (sz or zs) and Jani Saska, good comments.",New levels from Scratch,"Doomcad 6.1, Deth 4.19, BSP 2.3, BSP 3.0, Wintex 4.1",Just a slight node problem on E4M9 near the lava. There are NO bugs on the other levels,,4.1,27,16,29,1999-01-07,https://www.doomworld.com/files/file/9906-my-ultimate-doom-episode-death-tormention-v1/?do=download&csrfKey=c9d4c1f1c896fa9901d4cc2ef5e11dd7,Doom,p-r,My Ultimate DOOM episode: Death Tormention (V1) ,pe4m_all.zip,./WADs/Doom/Original/pe4m_all_Pe4m_all.wad,./WADs/Doom/Processed - Vectorized/pe4m_all_Pe4m_all_E4M4.svg,./WADs/Doom/Processed/pe4m_all_Pe4m_all_E4M4.txt
Paul Corfiatis,,"id, Matt Tagliaferri (Doomcad) and all those guys who made these levels to be possible. Simon Varzseghy (sz or zs) and Jani Saska, good comments.",New levels from Scratch,"Doomcad 6.1, Deth 4.19, BSP 2.3, BSP 3.0, Wintex 4.1",Just a slight node problem on E4M9 near the lava. There are NO bugs on the other levels,,4.1,27,16,29,1999-01-07,https://www.doomworld.com/files/file/9906-my-ultimate-doom-episode-death-tormention-v1/?do=download&csrfKey=c9d4c1f1c896fa9901d4cc2ef5e11dd7,Doom,p-r,My Ultimate DOOM episode: Death Tormention (V1) ,pe4m_all.zip,./WADs/Doom/Original/pe4m_all_Pe4m_all.wad,./WADs/Doom/Processed - Vectorized/pe4m_all_Pe4m_all_E4M5.svg,./WADs/Doom/Processed/pe4m_all_Pe4m_all_E4M5.txt
Paul Corfiatis,,"id, Matt Tagliaferri (Doomcad) and all those guys who made these levels to be possible. Simon Varzseghy (sz or zs) and Jani Saska, good comments.",New levels from Scratch,"Doomcad 6.1, Deth 4.19, BSP 2.3, BSP 3.0, Wintex 4.1",Just a slight node problem on E4M9 near the lava. There are NO bugs on the other levels,,4.1,27,16,29,1999-01-07,https://www.doomworld.com/files/file/9906-my-ultimate-doom-episode-death-tormention-v1/?do=download&csrfKey=c9d4c1f1c896fa9901d4cc2ef5e11dd7,Doom,p-r,My Ultimate DOOM episode: Death Tormention (V1) ,pe4m_all.zip,./WADs/Doom/Original/pe4m_all_Pe4m_all.wad,./WADs/Doom/Processed - Vectorized/pe4m_all_Pe4m_all_E4M6.svg,./WADs/Doom/Processed/pe4m_all_Pe4m_all_E4M6.txt
Paul Corfiatis,,"id, Matt Tagliaferri (Doomcad) and all those guys who made these levels to be possible. Simon Varzseghy (sz or zs) and Jani Saska, good comments.",New levels from Scratch,"Doomcad 6.1, Deth 4.19, BSP 2.3, BSP 3.0, Wintex 4.1",Just a slight node problem on E4M9 near the lava. There are NO bugs on the other levels,,4.1,27,16,29,1999-01-07,https://www.doomworld.com/files/file/9906-my-ultimate-doom-episode-death-tormention-v1/?do=download&csrfKey=c9d4c1f1c896fa9901d4cc2ef5e11dd7,Doom,p-r,My Ultimate DOOM episode: Death Tormention (V1) ,pe4m_all.zip,./WADs/Doom/Original/pe4m_all_Pe4m_all.wad,./WADs/Doom/Processed - Vectorized/pe4m_all_Pe4m_all_E4M7.svg,./WADs/Doom/Processed/pe4m_all_Pe4m_all_E4M7.txt
Paul Corfiatis,,"id, Matt Tagliaferri (Doomcad) and all those guys who made these levels to be possible. Simon Varzseghy (sz or zs) and Jani Saska, good comments.",New levels from Scratch,"Doomcad 6.1, Deth 4.19, BSP 2.3, BSP 3.0, Wintex 4.1",Just a slight node problem on E4M9 near the lava. There are NO bugs on the other levels,,4.1,27,16,29,1999-01-07,https://www.doomworld.com/files/file/9906-my-ultimate-doom-episode-death-tormention-v1/?do=download&csrfKey=c9d4c1f1c896fa9901d4cc2ef5e11dd7,Doom,p-r,My Ultimate DOOM episode: Death Tormention (V1) ,pe4m_all.zip,./WADs/Doom/Original/pe4m_all_Pe4m_all.wad,./WADs/Doom/Processed - Vectorized/pe4m_all_Pe4m_all_E4M8.svg,./WADs/Doom/Processed/pe4m_all_Pe4m_all_E4M8.txt
Paul Corfiatis,,"id, Matt Tagliaferri (Doomcad) and all those guys who made these levels to be possible. Simon Varzseghy (sz or zs) and Jani Saska, good comments.",New levels from Scratch,"Doomcad 6.1, Deth 4.19, BSP 2.3, BSP 3.0, Wintex 4.1",Just a slight node problem on E4M9 near the lava. There are NO bugs on the other levels,,4.1,27,16,29,1999-01-07,https://www.doomworld.com/files/file/9906-my-ultimate-doom-episode-death-tormention-v1/?do=download&csrfKey=c9d4c1f1c896fa9901d4cc2ef5e11dd7,Doom,p-r,My Ultimate DOOM episode: Death Tormention (V1) ,pe4m_all.zip,./WADs/Doom/Original/pe4m_all_Pe4m_all.wad,./WADs/Doom/Processed - Vectorized/pe4m_all_Pe4m_all_E4M9.svg,./WADs/Doom/Processed/pe4m_all_Pe4m_all_E4M9.txt
Pedro Arturo Gomez Blanco (PAGB666),"Map built one year ago, when I was planning to build a whole episode...","Id Software, for giving us 5 years of madness Graxas, just for being a good pal",,,"If you aren´t using any port, there might be a visplane
		overflow if you use IDCLIP",I dunno. But it took a whole morning to align ALL the textures,2,2,3,3,1998-12-11,https://www.doomworld.com/files/file/9824-pagbspd1/?do=download&csrfKey=2bc835e97e739b12e50c18eba45ccbca,Doom,p-r,PAGBSPD1 ,pagbspd1.zip,./WADs/Doom/Original/pagbspd1_PAGBSPD1.WAD,./WADs/Doom/Processed - Vectorized/pagbspd1_PAGBSPD1_E2M1.svg,./WADs/Doom/Processed/pagbspd1_PAGBSPD1_E2M1.txt
Jim Kirk,"This is a full 8 level Episode For DOOM. It takes place after ""everything else"" and there are reports of areas never cleared on Phobos, and once again, you must venture in by yourself. I made my best efforts to try and bring back the ""Knee Deep in the Dead"" style.",,"New levels from Scratch, they'll seem like Deja Vu from time to time.","DoomEd 4.20, NWT","Uh, probably a few.",,3.5,16,12,17,1998-07-18,https://www.doomworld.com/files/file/9580-the-far-side-of-phobos/?do=download&csrfKey=2365c548842f74886354a4214f7f7517,Doom,p-r,The Far Side of Phobos ,phobos.zip,./WADs/Doom/Original/phobos_PHOBOS.WAD,./WADs/Doom/Processed - Vectorized/phobos_PHOBOS_E1M1.svg,./WADs/Doom/Processed/phobos_PHOBOS_E1M1.txt
Jim Kirk,"This is a full 8 level Episode For DOOM. It takes place after ""everything else"" and there are reports of areas never cleared on Phobos, and once again, you must venture in by yourself. I made my best efforts to try and bring back the ""Knee Deep in the Dead"" style.",,"New levels from Scratch, they'll seem like Deja Vu from time to time.","DoomEd 4.20, NWT","Uh, probably a few.",,3.5,16,12,17,1998-07-18,https://www.doomworld.com/files/file/9580-the-far-side-of-phobos/?do=download&csrfKey=2365c548842f74886354a4214f7f7517,Doom,p-r,The Far Side of Phobos ,phobos.zip,./WADs/Doom/Original/phobos_PHOBOS.WAD,./WADs/Doom/Processed - Vectorized/phobos_PHOBOS_E1M2.svg,./WADs/Doom/Processed/phobos_PHOBOS_E1M2.txt
Jim Kirk,"This is a full 8 level Episode For DOOM. It takes place after ""everything else"" and there are reports of areas never cleared on Phobos, and once again, you must venture in by yourself. I made my best efforts to try and bring back the ""Knee Deep in the Dead"" style.",,"New levels from Scratch, they'll seem like Deja Vu from time to time.","DoomEd 4.20, NWT","Uh, probably a few.",,3.5,16,12,17,1998-07-18,https://www.doomworld.com/files/file/9580-the-far-side-of-phobos/?do=download&csrfKey=2365c548842f74886354a4214f7f7517,Doom,p-r,The Far Side of Phobos ,phobos.zip,./WADs/Doom/Original/phobos_PHOBOS.WAD,./WADs/Doom/Processed - Vectorized/phobos_PHOBOS_E1M3.svg,./WADs/Doom/Processed/phobos_PHOBOS_E1M3.txt
Jim Kirk,"This is a full 8 level Episode For DOOM. It takes place after ""everything else"" and there are reports of areas never cleared on Phobos, and once again, you must venture in by yourself. I made my best efforts to try and bring back the ""Knee Deep in the Dead"" style.",,"New levels from Scratch, they'll seem like Deja Vu from time to time.","DoomEd 4.20, NWT","Uh, probably a few.",,3.5,16,12,17,1998-07-18,https://www.doomworld.com/files/file/9580-the-far-side-of-phobos/?do=download&csrfKey=2365c548842f74886354a4214f7f7517,Doom,p-r,The Far Side of Phobos ,phobos.zip,./WADs/Doom/Original/phobos_PHOBOS.WAD,./WADs/Doom/Processed - Vectorized/phobos_PHOBOS_E1M4.svg,./WADs/Doom/Processed/phobos_PHOBOS_E1M4.txt
Jim Kirk,"This is a full 8 level Episode For DOOM. It takes place after ""everything else"" and there are reports of areas never cleared on Phobos, and once again, you must venture in by yourself. I made my best efforts to try and bring back the ""Knee Deep in the Dead"" style.",,"New levels from Scratch, they'll seem like Deja Vu from time to time.","DoomEd 4.20, NWT","Uh, probably a few.",,3.5,16,12,17,1998-07-18,https://www.doomworld.com/files/file/9580-the-far-side-of-phobos/?do=download&csrfKey=2365c548842f74886354a4214f7f7517,Doom,p-r,The Far Side of Phobos ,phobos.zip,./WADs/Doom/Original/phobos_PHOBOS.WAD,./WADs/Doom/Processed - Vectorized/phobos_PHOBOS_E1M5.svg,./WADs/Doom/Processed/phobos_PHOBOS_E1M5.txt
Jim Kirk,"This is a full 8 level Episode For DOOM. It takes place after ""everything else"" and there are reports of areas never cleared on Phobos, and once again, you must venture in by yourself. I made my best efforts to try and bring back the ""Knee Deep in the Dead"" style.",,"New levels from Scratch, they'll seem like Deja Vu from time to time.","DoomEd 4.20, NWT","Uh, probably a few.",,3.5,16,12,17,1998-07-18,https://www.doomworld.com/files/file/9580-the-far-side-of-phobos/?do=download&csrfKey=2365c548842f74886354a4214f7f7517,Doom,p-r,The Far Side of Phobos ,phobos.zip,./WADs/Doom/Original/phobos_PHOBOS.WAD,./WADs/Doom/Processed - Vectorized/phobos_PHOBOS_E1M6.svg,./WADs/Doom/Processed/phobos_PHOBOS_E1M6.txt
Jim Kirk,"This is a full 8 level Episode For DOOM. It takes place after ""everything else"" and there are reports of areas never cleared on Phobos, and once again, you must venture in by yourself. I made my best efforts to try and bring back the ""Knee Deep in the Dead"" style.",,"New levels from Scratch, they'll seem like Deja Vu from time to time.","DoomEd 4.20, NWT","Uh, probably a few.",,3.5,16,12,17,1998-07-18,https://www.doomworld.com/files/file/9580-the-far-side-of-phobos/?do=download&csrfKey=2365c548842f74886354a4214f7f7517,Doom,p-r,The Far Side of Phobos ,phobos.zip,./WADs/Doom/Original/phobos_PHOBOS.WAD,./WADs/Doom/Processed - Vectorized/phobos_PHOBOS_E1M7.svg,./WADs/Doom/Processed/phobos_PHOBOS_E1M7.txt
Jim Kirk,"This is a full 8 level Episode For DOOM. It takes place after ""everything else"" and there are reports of areas never cleared on Phobos, and once again, you must venture in by yourself. I made my best efforts to try and bring back the ""Knee Deep in the Dead"" style.",,"New levels from Scratch, they'll seem like Deja Vu from time to time.","DoomEd 4.20, NWT","Uh, probably a few.",,3.5,16,12,17,1998-07-18,https://www.doomworld.com/files/file/9580-the-far-side-of-phobos/?do=download&csrfKey=2365c548842f74886354a4214f7f7517,Doom,p-r,The Far Side of Phobos ,phobos.zip,./WADs/Doom/Original/phobos_PHOBOS.WAD,./WADs/Doom/Processed - Vectorized/phobos_PHOBOS_E1M8.svg,./WADs/Doom/Processed/phobos_PHOBOS_E1M8.txt
Jon,I just would like some feedback from others on the quality of this file. Does anyone still play doom?? Please email me with feedback. Thank you,,New level from scratch,"wintex, windue",,don't want to think about it,1.7,4,5,5,1998-06-15,https://www.doomworld.com/files/file/9509-roundbotwad/?do=download&csrfKey=3ebdad01ed933913237378bed34c1d70,Doom,p-r,roundbot.WAD ,roundbot.zip,./WADs/Doom/Original/roundbot_doom95/jonwad/roundbot.wad,./WADs/Doom/Processed - Vectorized/roundbot_E1M1.svg,./WADs/Doom/Processed/roundbot_E1M1.txt
Patrick Martin,,,Updated levels that are otherwise built from scratch.,WinDEU32 v5.24 - create levels Zennode v0.98a - blockmap/nodes/reject,E2M5 - Slight HOMs near SW and NE corners of pyramid.,"Some levels took a week, others took months.",0,2,4,3,1998-03-09,https://www.doomworld.com/files/file/9145-pm2129/?do=download&csrfKey=9381ab05fcb3a57c8c10ca41fd77d972,Doom,p-r,PM2129 ,pm2129.zip,./WADs/Doom/Original/pm2129_pm2129.wad,./WADs/Doom/Processed - Vectorized/pm2129_pm2129_E2M1.svg,./WADs/Doom/Processed/pm2129_pm2129_E2M1.txt
Patrick Martin,,,Updated levels that are otherwise built from scratch.,WinDEU32 v5.24 - create levels Zennode v0.98a - blockmap/nodes/reject,E2M5 - Slight HOMs near SW and NE corners of pyramid.,"Some levels took a week, others took months.",0,2,4,3,1998-03-09,https://www.doomworld.com/files/file/9145-pm2129/?do=download&csrfKey=9381ab05fcb3a57c8c10ca41fd77d972,Doom,p-r,PM2129 ,pm2129.zip,./WADs/Doom/Original/pm2129_pm2129.wad,./WADs/Doom/Processed - Vectorized/pm2129_pm2129_E2M2.svg,./WADs/Doom/Processed/pm2129_pm2129_E2M2.txt
Patrick Martin,,,Updated levels that are otherwise built from scratch.,WinDEU32 v5.24 - create levels Zennode v0.98a - blockmap/nodes/reject,E2M5 - Slight HOMs near SW and NE corners of pyramid.,"Some levels took a week, others took months.",0,2,4,3,1998-03-09,https://www.doomworld.com/files/file/9145-pm2129/?do=download&csrfKey=9381ab05fcb3a57c8c10ca41fd77d972,Doom,p-r,PM2129 ,pm2129.zip,./WADs/Doom/Original/pm2129_pm2129.wad,./WADs/Doom/Processed - Vectorized/pm2129_pm2129_E2M3.svg,./WADs/Doom/Processed/pm2129_pm2129_E2M3.txt
Patrick Martin,,,Updated levels that are otherwise built from scratch.,WinDEU32 v5.24 - create levels Zennode v0.98a - blockmap/nodes/reject,E2M5 - Slight HOMs near SW and NE corners of pyramid.,"Some levels took a week, others took months.",0,2,4,3,1998-03-09,https://www.doomworld.com/files/file/9145-pm2129/?do=download&csrfKey=9381ab05fcb3a57c8c10ca41fd77d972,Doom,p-r,PM2129 ,pm2129.zip,./WADs/Doom/Original/pm2129_pm2129.wad,./WADs/Doom/Processed - Vectorized/pm2129_pm2129_E2M4.svg,./WADs/Doom/Processed/pm2129_pm2129_E2M4.txt
Patrick Martin,,,Updated levels that are otherwise built from scratch.,WinDEU32 v5.24 - create levels Zennode v0.98a - blockmap/nodes/reject,E2M5 - Slight HOMs near SW and NE corners of pyramid.,"Some levels took a week, others took months.",0,2,4,3,1998-03-09,https://www.doomworld.com/files/file/9145-pm2129/?do=download&csrfKey=9381ab05fcb3a57c8c10ca41fd77d972,Doom,p-r,PM2129 ,pm2129.zip,./WADs/Doom/Original/pm2129_pm2129.wad,./WADs/Doom/Processed - Vectorized/pm2129_pm2129_E2M5.svg,./WADs/Doom/Processed/pm2129_pm2129_E2M5.txt
